,url,SalePrice,Address,Neighborhood,Type,YearBlt,LotSize,int_lot,bedrooms,bathrooms,full_brs,1/2_brs,kitchen_level,kitchen_area,kitchen_misc,family_desc,family_level,family_area,famly_misc,dining_desc,dining_level,dining_area,dining_misc,living_desc,living_level,basement_area,basement_qual,flooring_desc,heat_desc,cooling_desc,appliances,interior_desc,interior_door,Total_spaces,Parking_features,Garage_spaces,Covered_spaces,Lot_size2,Lot_features,Property_levels,patio/porch_feature,Zoning,Structure_style,Property_SubType,Construction_material,Foundation,Property_condition,New_construction
713,https://www.zillow.com/homedetails/2301-Sundrop-Dr-Glenview-IL-60026/2071245693_zpid/,"779,000","2301 Sundrop Dr,"," Glenview, IL 60026",Multi Family,2003,,--, 6, 5, 4, 1,,,,,,,,,,,,,,, None,," Natural Gas, Forced Air",,,,, 3, Garage,, 3,, Corner Lot,,, MULTI,, Multi Family,, Concrete Perimeter,, No
714,https://www.zillow.com/homedetails/65-E-Monroe-St-UNIT-4310-Chicago-IL-60603/2085052607_zpid/,"319,900","65 E Monroe St UNIT 4310,"," Chicago, IL 60603",Condominium,2008,,978, 1, 1, 1,, Main, 120 , Island,,,,, Flooring(Hardwood), Main, 304 , Combined w/ LivRm, Flooring(Hardwood), Main,, None,, Electric, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",,,, ,,,,,,,,, Condominium, Concrete,,, No
715,https://www.zillow.com/homedetails/85-Nicholas-Dr-E-Des-Plaines-IL-60016/2070212657_zpid/,"409,999","85 Nicholas Dr E,"," Des Plaines, IL 60016",Townhouse,2018,No Data,--, 3, 3, 2, 1, Main, 320 , Island, Flooring(Carpet), Lower, 132 ,,, Main, 289 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer"," Walk-In Closet(s), Open Floorplan"," Sliding Doors, Storm Door(s)", 2, Garage - Attached,, 2,, Cul-De-Sac,,,,, Townhouse," Vinyl Siding, Brick", Concrete Perimeter,, No
716,https://www.zillow.com/homedetails/85-Nicholas-Dr-E-Des-Plaines-IL-60016/2070212657_zpid/,"409,999","85 Nicholas Dr E,"," Des Plaines, IL 60016",Townhouse,2018,No Data,--, 3, 3, 2, 1, Main, 320 , Island, Flooring(Carpet), Lower, 132 ,,, Main, 289 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer"," Walk-In Closet(s), Open Floorplan"," Sliding Doors, Storm Door(s)", 2, Garage - Attached,, 2,, Cul-De-Sac,,,,, Townhouse," Vinyl Siding, Brick", Concrete Perimeter,, No
717,https://www.zillow.com/homedetails/873-N-Paulina-St-Chicago-IL-60622/158776038_zpid/,"1,199,000","873 N Paulina St,"," Chicago, IL 60622",Multi Family,No Data,,--, 10, 6, 6,,,,,,,,,,,,,,,," Partial,Finished",," Natural Gas, Forced Air",,,,,, ,,," 3,049 sqft",,,, MULTI,, Multi Family,, Block,, No
718,https://www.zillow.com/homedetails/873-N-Paulina-St-Chicago-IL-60622/158776038_zpid/,"1,199,000","873 N Paulina St,"," Chicago, IL 60622",Multi Family,No Data,,--, 10, 6, 6,,,,,,,,,,,,,,,," Partial,Finished",," Natural Gas, Forced Air",,,,,, ,,," 3,049 sqft",,,, MULTI,, Multi Family,, Block,, No
719,https://www.zillow.com/homedetails/873-N-Paulina-St-Chicago-IL-60622/158776038_zpid/,"1,199,000","873 N Paulina St,"," Chicago, IL 60622",Multi Family,No Data,,--, 10, 6, 6,,,,,,,,,,,,,,,," Partial,Finished",," Natural Gas, Forced Air",,,,,, ,,," 3,049 sqft",,,, MULTI,, Multi Family,, Block,, No
720,https://www.zillow.com/homedetails/1334-S-New-Wilke-Rd-UNIT-1A-Arlington-Heights-IL-60005/3443653_zpid/,"174,900","1334 S New Wilke Rd UNIT 1A,"," Arlington Heights, IL 60005",Condominium,1978,,"1,184", 2, 2, 2,, Main, 90 ," Granite Counters, Updated Kitchen",,,,," Windows(None),Flooring(Hardwood)", Main, 196 , Combined w/ LivRm," Windows(Shades),Flooring(Hardwood)", Main,, None, Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath, Storage, Open Floorplan",, 1, Garage,, 1,, Landscaped,, Patio,,, Condominium, Brick,,, No
721,https://www.zillow.com/homedetails/6439-N-Bell-Ave-APT-1S-Chicago-IL-60645/3572894_zpid/,"275,000","6439 N Bell Ave APT 1S,"," Chicago, IL 60645",Condominium,1925,,"2,100", 3, 2, 2,, Main, 104 ," Granite Counters, Updated Kitchen"," Windows(Blinds),Flooring(Hardwood)", Main, 252 ,," Windows(Blinds),Flooring(Hardwood)", Main, 266 , Separate," Windows(Bay Window(s),Blinds),Flooring(Hardwood)", Main,, None, Hardwood, Radiators, 3+ (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)", Storage,, 1, Garage,, 1,,,, Patio,,, Condominium, Brick,,, No
722,https://www.zillow.com/homedetails/873-N-Paulina-St-Chicago-IL-60622/158776038_zpid/,"1,199,000","873 N Paulina St,"," Chicago, IL 60622",Multi Family,No Data,,--, 10, 6, 6,,,,,,,,,,,,,,,," Partial,Finished",," Natural Gas, Forced Air",,,,,, ,,," 3,049 sqft",,,, MULTI,, Multi Family,, Block,, No
723,https://www.zillow.com/homedetails/6439-N-Bell-Ave-APT-1S-Chicago-IL-60645/3572894_zpid/,"275,000","6439 N Bell Ave APT 1S,"," Chicago, IL 60645",Condominium,1925,,"2,100", 3, 2, 2,, Main, 104 ," Granite Counters, Updated Kitchen"," Windows(Blinds),Flooring(Hardwood)", Main, 252 ,," Windows(Blinds),Flooring(Hardwood)", Main, 266 , Separate," Windows(Bay Window(s),Blinds),Flooring(Hardwood)", Main,, None, Hardwood, Radiators, 3+ (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)", Storage,, 1, Garage,, 1,,,, Patio,,, Condominium, Brick,,, No
724,https://www.zillow.com/homedetails/6439-N-Bell-Ave-APT-1S-Chicago-IL-60645/3572894_zpid/,"275,000","6439 N Bell Ave APT 1S,"," Chicago, IL 60645",Condominium,1925,,"2,100", 3, 2, 2,, Main, 104 ," Granite Counters, Updated Kitchen"," Windows(Blinds),Flooring(Hardwood)", Main, 252 ,," Windows(Blinds),Flooring(Hardwood)", Main, 266 , Separate," Windows(Bay Window(s),Blinds),Flooring(Hardwood)", Main,, None, Hardwood, Radiators, 3+ (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)", Storage,, 1, Garage,, 1,,,, Patio,,, Condominium, Brick,,, No
725,https://www.zillow.com/homedetails/44-N-Vail-Ave-APT-601-Arlington-Heights-IL-60005/2080388503_zpid/,"514,900","44 N Vail Ave APT 601,"," Arlington Heights, IL 60005",Condominium,2001,,"1,968", 2, 2, 2,, Main, 108 ," Eating Area-Breakfast Bar, SolidSurfaceCounter",,,,," Windows(None),Flooring(Hardwood)", Main, 240 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," None,Slab", Hardwood," Natural Gas, Forced Air, Radiant", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal"," Elevator, Storage, Built-in Features, Walk-In Closet(s)",, 2, Garage - Attached,, 2,,,,,,, Condominium, Brick, Concrete Perimeter,, No
726,https://www.zillow.com/homedetails/2623-W-Lawrence-Ave-2N-Chicago-IL-60625/87709221_zpid/,"179,900","2623 W Lawrence Ave #2N,"," Chicago, IL 60625",Condominium,1925,,700, 2, 1, 1,, Main, 88 ,,,,,,, Main, 130 ,,, Main,, None,, Forced Air, Central Air,,,,, ,,,,,,,,, Condominium, Brick,,, No
727,https://www.zillow.com/homedetails/1385-E-Evergreen-Dr-UNIT-2-Palatine-IL-60074/3256818_zpid/,"220,000","1385 E Evergreen Dr UNIT 2,"," Palatine, IL 60074",Condominium,1998,,"1,500", 2, 2, 2,, Main, 156 ,,,,,, Flooring(Carpet), Main, 156 , Combined w/ LivRm, Flooring(Carpet), Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer", Vaulted/Cathedral Ceilings,, 2," Assigned, Guest",, 1,," Common Grounds, Cul-De-Sac, Landscaped",,,,, Condominium," Vinyl Siding, Brick, Other", Concrete Perimeter,, No
728,https://www.zillow.com/homedetails/15944-Carse-Ave-Harvey-IL-60426/4267221_zpid/,"170,000","15944 Carse Ave,"," Harvey, IL 60426",Single Family Residence,1960,"3,789 sqft","1,504", 5, 3, 3,, Main, 120 ," Eating Area-Table Space, Island, Custom Cabinetry, Granite Counters, Updated Kitchen",, Second, 288 ,," Windows(Insulated Windows),Flooring(Hardwood)", Main, 374 , Combined w/ LivRm,, Main,," Full,Unfinished"," Hardwood, Some Carpeting, Some Wood Floors"," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Electric Cooktop, Gas Cooktop"," In-Law Floorplan, Built-in Features, Walk-In Closet(s), Dining Combo, Granite Counters, Separate Dining Room",, 2, Garage,, 2," 3,789 sqft"," Sidewalks, Streetlights", Two, Porch Screened,,, Single Family Residence, Brick, Concrete Perimeter,, No
729,https://www.zillow.com/homedetails/7749-S-Clyde-Ave-Chicago-IL-60649/2070214183_zpid/,"175,000","7749 S Clyde Ave,"," Chicago, IL 60649",Multi Family,1925,,--, 5, 3, 2, 1,,,,,,,,,,,,,,," Full,Unfinished",," Natural Gas, Steam, Radiators",,,,, 2," Off Alley, Alley Access",,," 3,484 sqft"," Sidewalks, Streetlights",, Porch, MULTI, Traditional, Multi Family,," Brick/Mortar, Concrete Perimeter",, No
730,https://www.zillow.com/homedetails/313-N-Maple-St-Mount-Prospect-IL-60056/3326919_zpid/,"588,000","313 N Maple St,"," Mount Prospect, IL 60056",Single Family Residence,1955,"7,579 sqft","2,331", 5, 2, 2,, Main, 546 ," Eating Area-Table Space, Updated Kitchen", Flooring(Hardwood), Basement, 550 ,,,, 459 , Combined w/ LivRm, Flooring(Hardwood), Main,," Full,Finished",, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Range Hood",,, 4, Garage,, 2," 7,579 sqft",, Two," Deck, Porch",,, Single Family Residence," Vinyl Siding, Brick", Concrete Perimeter,, No
731,https://www.zillow.com/homedetails/6556-S-Wolcott-Ave-Chicago-IL-60636/3995493_zpid/,"149,000","6556 S Wolcott Ave,"," Chicago, IL 60636",Single Family Residence,1913,"6,037 sqft","2,319", 4, 2, 2,, Main, 156 ," Eating Area-Table Space, Pantry-Walk-in"," Windows(None),Flooring(Other)", Main, 182 ,," Windows(Blinds),Flooring(Hardwood)", Main, 182 , Separate," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Walkout,Unfinished",, Forced Air, 2 (Window/Wall Unit)," Range, Refrigerator",,, 6," Off Alley, Off Street, Guest",,," 6,037 sqft", Corner Lot, One and One Half,,, Other, Single Family Residence, Aluminum Siding, Brick/Mortar,, No
732,https://www.zillow.com/homedetails/6556-S-Wolcott-Ave-Chicago-IL-60636/3995493_zpid/,"149,000","6556 S Wolcott Ave,"," Chicago, IL 60636",Single Family Residence,1913,"6,037 sqft","2,319", 4, 2, 2,, Main, 156 ," Eating Area-Table Space, Pantry-Walk-in"," Windows(None),Flooring(Other)", Main, 182 ,," Windows(Blinds),Flooring(Hardwood)", Main, 182 , Separate," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Walkout,Unfinished",, Forced Air, 2 (Window/Wall Unit)," Range, Refrigerator",,, 6," Off Alley, Off Street, Guest",,," 6,037 sqft", Corner Lot, One and One Half,,, Other, Single Family Residence, Aluminum Siding, Brick/Mortar,, No
733,https://www.zillow.com/homedetails/3846-168th-Pl-Country-Club-Hills-IL-60478/4230628_zpid/,"135,000","3846 168th Pl,"," Country Club Hills, IL 60478",Single Family Residence,1958,"5,941 sqft","1,641", 4, 2, 2,, Main, 132 ,,,,,, Flooring(Vinyl), Main, 285 , L-shaped, Flooring(Carpet), Main,, None,," Natural Gas, Forced Air", 2 (Window/Wall Unit)," Range, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 5,941 sqft",, Two,,, Cape Cod, Single Family Residence, Brick, Concrete Perimeter,, No
734,https://www.zillow.com/homedetails/10518-Misty-Hill-Rd-Orland-Park-IL-60462/4181078_zpid/,"749,900","10518 Misty Hill Rd,"," Orland Park, IL 60462",Single Family Residence,1995,0.28 Acres,"4,600", 5, 5, 4, 1, Main, 360 ," Eating Area-Table Space, Island, Pantry-Closet"," Windows(All),Flooring(Carpet)", Main, 598 ,," Windows(All),Flooring(Hardwood)", Main, 260 , Separate," Windows(All),Flooring(Carpet)", Main, 2300 ," English,Partially Finished", Hardwood," Natural Gas, Forced Air", Central Air," Microwave, Dishwasher, High End Refrigerator, Bar Fridge, Washer, Dryer, Disposal, Built-In Oven, Range Hood, Humidifier"," Vaulted/Cathedral Ceilings, Wet Bar, Built-in Features",, 6, Side Apron,, 3, 0.28 Acres, On Golf Course, Two, Brick Paver Patio,, Traditional, Single Family Residence," Brick, EIFS (e.g. Dryvit).", Concrete Perimeter,, No
735,https://www.zillow.com/homedetails/621-N-County-Line-Rd-Hinsdale-IL-60521/3891876_zpid/,"1,125,000","621 N County Line Rd,"," Hinsdale, IL 60521",Single Family Residence,2005,"7,274 sqft","4,500", 5, 6, 5, 1, Main, 260 ," Eating Area-Table Space, Island, Pantry-Closet", Flooring(Hardwood), Main, 270 ,, Flooring(Hardwood), Main, 156 , Separate, Flooring(Hardwood), Main,," Full,Finished"," Hardwood, Heated"," Natural Gas, Forced Air, Zoned", Central Air," Double Oven, Range, Microwave, Dishwasher, High End Refrigerator, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Humidifier"," Wet Bar, Central Vacuum",, 2, Garage,, 2," 7,274 sqft",, 3 Stories, Brick Paver Patio,, Traditional, Single Family Residence," Brick, Stucco, Stone", Concrete Perimeter,, No
736,https://www.zillow.com/homedetails/6101-N-Sheridan-Rd-APT-7B-Chicago-IL-60660/3691255_zpid/,"92,500","6101 N Sheridan Rd APT 7B,"," Chicago, IL 60660",Condominium,1929,,650, 1, 1, 1,, Main, 49 ,,, Main, 286 ,, Flooring(Hardwood), Main, 286 ,, Flooring(Hardwood), Main,, None,, Natural Gas, 2 (Window/Wall Unit),,,,, Assigned,,,,,,,,, Condominium, Brick,,, No
737,https://www.zillow.com/homedetails/6101-N-Sheridan-Rd-APT-7B-Chicago-IL-60660/3691255_zpid/,"92,500","6101 N Sheridan Rd APT 7B,"," Chicago, IL 60660",Condominium,1929,,650, 1, 1, 1,, Main, 49 ,,, Main, 286 ,, Flooring(Hardwood), Main, 286 ,, Flooring(Hardwood), Main,, None,, Natural Gas, 2 (Window/Wall Unit),,,,, Assigned,,,,,,,,, Condominium, Brick,,, No
738,https://www.zillow.com/homedetails/419-W-Grand-Ave-APT-C-Chicago-IL-60654/2090794136_zpid/,"1,125,000","419 W Grand Ave APT C,"," Chicago, IL 60654",Townhouse,2000,No Data,"3,178", 4, 3, 2, 1, Main, 126 ," Eating Area-Breakfast Bar, Eating Area-Table Space, Island, Pantry-Closet",,,,, Flooring(Hardwood), Main, 416 , Combined w/ LivRm," Windows(Curtains/Drapes,Shades),Flooring(Hardwood)", Main,, None," Hardwood, Heated"," Natural Gas, Forced Air", Central Air," Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal"," Storage, Built-in Features, Walk-In Closet(s), Bookcases, Open Floorplan, Dining Combo, Central Vacuum",, 2, Garage - Attached,, 2,,,," Patio, Roof Deck",,, Townhouse, Brick,,, No
739,https://www.zillow.com/homedetails/1813-S-Clark-St-J24-Chicago-IL-60616/58369348_zpid/,"529,000","1813 S Clark St #J24,"," Chicago, IL 60616",Townhouse,1999,No Data,"2,200", 3, 2, 2,, Main, 210 ," Eating Area-Breakfast Bar, Eating Area-Table Space", Flooring(Carpet), Third, 216 ,, Flooring(Hardwood), Main, 285 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",,, 1, Garage - Attached,, 1,, Corner Lot,, Roof Deck,,, Townhouse," Vinyl Siding, Brick",,, No
740,https://www.zillow.com/homedetails/419-W-Grand-Ave-APT-C-Chicago-IL-60654/2090794136_zpid/,"1,125,000","419 W Grand Ave APT C,"," Chicago, IL 60654",Townhouse,2000,No Data,"3,178", 4, 3, 2, 1, Main, 126 ," Eating Area-Breakfast Bar, Eating Area-Table Space, Island, Pantry-Closet",,,,, Flooring(Hardwood), Main, 416 , Combined w/ LivRm," Windows(Curtains/Drapes,Shades),Flooring(Hardwood)", Main,, None," Hardwood, Heated"," Natural Gas, Forced Air", Central Air," Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal"," Storage, Built-in Features, Walk-In Closet(s), Bookcases, Open Floorplan, Dining Combo, Central Vacuum",, 2, Garage - Attached,, 2,,,," Patio, Roof Deck",,, Townhouse, Brick,,, No
741,https://www.zillow.com/homedetails/1345-S-Wabash-Ave-UNIT-1112-Chicago-IL-60605/2099939306_zpid/,"350,000","1345 S Wabash Ave UNIT 1112,"," Chicago, IL 60605",Condominium,2015,,975, 2, 2, 2,, Main, 96 , Eating Area-Table Space,,,,," Windows(None),Flooring(Wood Laminate)", Main, 300 , Combined w/ LivRm," Windows(None),Flooring(Wood Laminate)", Main,, None,," Natural Gas, Forced Air, Indv Controls", Central Air," Range, Microwave, Dishwasher, Refrigerator, Disposal, Stainless Steel Appliance(s)",,, 1, Garage - Attached,, 1,,,,,,, Condominium," Glass, Concrete",,, No
742,https://www.zillow.com/homedetails/9848-Irving-Park-Rd-Schiller-Park-IL-60176/3592079_zpid/,"279,000","9848 Irving Park Rd,"," Schiller Park, IL 60176",Single Family Residence,1922,0.31 Acres,"1,547", 4, 2, 1, 1, Main, 420 ,, Flooring(Hardwood),,,, Flooring(Hardwood), Main, 546 ,, Flooring(Hardwood), Main, 1547 ," Full,Unfinished,Bathroom Rough-In", Hardwood, Natural Gas, Central Air," Range, Refrigerator"," Built-in Features, Walk-In Closet(s), Bookcases, 9' Ceiling, 9' Ceilings, Special Millwork, Separate Dining Room", Some Storm Doors, 4," Off Alley, Off Street, Additional Parking, Rear/Side Entry",, 2, 0.31 Acres," Corner Lot, Mature Trees, Sidewalks, Streetlights", Two," Porch, Porch Screened",, Farmhouse, Single Family Residence, Aluminum Siding," Block, Concrete Perimeter",, No
743,https://www.zillow.com/homedetails/8151-S-Tripp-Ave-Chicago-IL-60652/3972048_zpid/,"209,900","8151 S Tripp Ave,"," Chicago, IL 60652",Single Family Residence,1958,"4,704 sqft","1,024", 4, 2, 2,, Main, 209 , Eating Area-Table Space," Windows(None),Flooring(Other)", Basement, 476 ,,,, 187 ,," Windows(Curtains/Drapes),Flooring(Carpet)", Main,," Full,Finished", Some Carpeting," Natural Gas, Forced Air", Central Air," Range, Refrigerator, Washer, Dryer", Wet Bar,, 1, Garage,, 1," 4,704 sqft"," Sidewalks, Streetlights", Raised Ranch,,,, Single Family Residence, Brick, Concrete Perimeter,, No
744,https://www.zillow.com/homedetails/4854-S-Prairie-Ave-G-Chicago-IL-60615/80853307_zpid/,"195,000","4854 S Prairie Ave #G,"," Chicago, IL 60615",Condominium,No Data,,"1,302", 3, 2, 2,, Main, 140 ,,,,,, Flooring(Ceramic Tile), Main, 288 ,, Flooring(Ceramic Tile), Main,, None,, Natural Gas, Central Air,,,, 1," Assigned, Off Alley, Electric Gate",,,,,,,,, Condominium, Brick,,, No
745,https://www.zillow.com/homedetails/9848-Irving-Park-Rd-Schiller-Park-IL-60176/3592079_zpid/,"279,000","9848 Irving Park Rd,"," Schiller Park, IL 60176",Single Family Residence,1922,0.31 Acres,"1,547", 4, 2, 1, 1, Main, 420 ,, Flooring(Hardwood),,,, Flooring(Hardwood), Main, 546 ,, Flooring(Hardwood), Main, 1547 ," Full,Unfinished,Bathroom Rough-In", Hardwood, Natural Gas, Central Air," Range, Refrigerator"," Built-in Features, Walk-In Closet(s), Bookcases, 9' Ceiling, 9' Ceilings, Special Millwork, Separate Dining Room", Some Storm Doors, 4," Off Alley, Off Street, Additional Parking, Rear/Side Entry",, 2, 0.31 Acres," Corner Lot, Mature Trees, Sidewalks, Streetlights", Two," Porch, Porch Screened",, Farmhouse, Single Family Residence, Aluminum Siding," Block, Concrete Perimeter",, No
746,https://www.zillow.com/homedetails/539-N-Lombard-Ave-Oak-Park-IL-60302/3799947_zpid/,"399,900","539 N Lombard Ave,"," Oak Park, IL 60302",Single Family Residence,1898,"8,537 sqft","1,508", 3, 2, 1, 1, Main, 156 ," Eating Area-Breakfast Bar, Pantry-Closet", Flooring(Hardwood), Main, 240 ,, Flooring(Hardwood), Main, 256 , Separate, Flooring(Hardwood), Main,," Full,Unfinished,Cellar",, Natural Gas, Central Air," Range, Dishwasher, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 8,537 sqft",, Two,,,, Single Family Residence, Vinyl Siding,,, No
747,https://www.zillow.com/homedetails/1800-N-Wolcott-Ave-Chicago-IL-60622/2100175811_zpid/,"1,269,000","1800 N Wolcott Ave,"," Chicago, IL 60622",Single Family Residence,No Data,"2,726 sqft",--, 3, 3, 2, 1, Main, 252 ," Eating Area-Breakfast Bar, Island", Flooring(Hardwood), Second, 150 ,, Flooring(Hardwood), Main, 324 , Separate, Flooring(Hardwood), Main,," Full,Unfinished", Hardwood," Natural Gas, Forced Air, Zoned"," Central Air, Zoned"," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Humidifier", Wet Bar,, 2, Garage,, 2," 2,726 sqft", Corner Lot, Two,,,, Single Family Residence," Brick, EIFS (e.g. Dryvit).",,, No
748,https://www.zillow.com/homedetails/1030-N-State-St-APT-31M-Chicago-IL-60610/3859154_zpid/,"195,000","1030 N State St APT 31M,"," Chicago, IL 60610",Condominium,1971,,500, 0, 1, 1,, Main, 80 ,,,,,, Flooring(Hardwood), Main, 285 ,, Flooring(Hardwood), Main,, None,, Electric, Central Air," Range, Dishwasher, Refrigerator, Washer, Dryer",,, 1, Garage - Attached,, 1,,,,,,, Condominium, Concrete,,, No
749,https://www.zillow.com/homedetails/1800-N-Wolcott-Ave-Chicago-IL-60622/2100175811_zpid/,"1,269,000","1800 N Wolcott Ave,"," Chicago, IL 60622",Single Family Residence,No Data,"2,726 sqft",--, 3, 3, 2, 1, Main, 252 ," Eating Area-Breakfast Bar, Island", Flooring(Hardwood), Second, 150 ,, Flooring(Hardwood), Main, 324 , Separate, Flooring(Hardwood), Main,," Full,Unfinished", Hardwood," Natural Gas, Forced Air, Zoned"," Central Air, Zoned"," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Humidifier", Wet Bar,, 2, Garage,, 2," 2,726 sqft", Corner Lot, Two,,,, Single Family Residence," Brick, EIFS (e.g. Dryvit).",,, No
